restaurant_franchise_id,receipt_id,id,franchise_id,franchise_name,country,city,lat,lng,date,avg_tmpr_c,total_cost,discount,real_total_cost,items_count,order_size,most_popular_order_type
62927,9aae0cef-6bda-4a5b-9840-b1095f1fc05e,249108103221,54,The Spice House,FR,Paris,48.84,2.32,2022-08-17,17.96,3.13,0.0,3.13,8,small,large
62927,10b70eae-34cd-4c23-8ac6-c6a7e54c076a,249108103223,56,The Waffle House,FR,Paris,48.85,2.33,2022-08-17,17.46,1.26,0.15,1.071,8,small,large
62927,c869f70b-f654-448c-8f44-50dbf5a99b83,249108103230,63,Cafe Paris,GB,London,51.49,-0.18,2022-08-17,15.81,21.99,0.05,20.8905,11,large,large
62927,a7287f6f-3042-426f-9dc3-e7d2021bcb77,249108103229,62,Cafe Luminoso,FR,Paris,48.9,2.39,2022-08-17,17.69,13.36,0.15,11.356,1,tiny,large
62927,64dc2292-4706-4677-8855-a63ed58ab4ee,249108103230,63,Cafe Paris,GB,London,51.49,-0.18,2022-08-17,15.81,4.68,0.05,4.446,11,large,large
62927,c23b2aa9-91a4-4a3a-b414-3bdd08268a56,249108103229,62,Cafe Luminoso,FR,Paris,48.9,2.39,2022-08-17,17.69,3.62,0.0,3.62,1,tiny,large
62927,06699a81-a4b1-4292-912c-fdbcca1afff4,249108103224,57,The Yellow Submarine,FR,Paris,48.86,2.33,2022-08-17,18.16,18.82,0.15,15.997,13,large,large
62927,fa2187b6-bc5e-4fb6-9cd0-483c985b7a28,249108103224,57,The Yellow Submarine,FR,Paris,48.86,2.33,2022-08-17,18.16,13.14,0.15,11.169,13,large,large
62927,71ba2b0c-7789-448c-85cd-d91c9ca7ecf7,249108103220,53,The Red Rooster,FR,Paris,48.83,2.36,2022-08-17,17.42,13.40,0.1,12.06,2,small,large
62927,b42316e1-c657-4a21-bcda-e9afa8a1e71f,249108103223,56,The Waffle House,FR,Paris,48.85,2.33,2022-08-17,17.46,25.38,0.0,25.38,8,small,large
62927,a52f07bd-53e1-4cd7-87f6-37277748904e,249108103230,63,Cafe Paris,GB,London,51.49,-0.18,2022-08-17,15.81,29.98,0.1,26.982,11,large,large
62927,dfb49ac3-7c61-4611-bf62-041d6c53250d,249108103224,57,The Yellow Submarine,FR,Paris,48.86,2.33,2022-08-17,18.16,23.22,0.0,23.22,13,large,large
62927,77dedc24-8c16-4134-aa1e-af09e529f5b5,249108103229,62,Cafe Luminoso,FR,Paris,48.9,2.39,2022-08-17,17.69,26.73,0.0,26.73,1,tiny,large
62927,efe3659b-e5ff-4176-aa24-54e803fb5a3b,249108103224,57,The Yellow Submarine,FR,Paris,48.86,2.33,2022-08-17,18.16,27.91,0.15,23.7235,13,large,large
62927,25db27fc-c3f0-4dc5-b3e7-12cfd77206a7,249108103224,57,The Yellow Submarine,FR,Paris,48.86,2.33,2022-08-17,18.16,7.59,0.05,7.2105,13,large,large
62927,9c51b982-6dad-46c1-a68c-49abe721522b,249108103230,63,Cafe Paris,GB,London,51.49,-0.18,2022-08-17,15.81,25.13,0.0,25.13,11,large,large
62927,40d7588b-26cc-4279-9a0d-8ab3c44df7fa,249108103227,60,Big City Grill,FR,Paris,48.88,2.34,2022-08-17,17.42,22.62,0.0,22.62,11,large,large
62927,9f57902e-c768-4fee-a290-8f670c4075f8,249108103224,57,The Yellow Submarine,FR,Paris,48.86,2.33,2022-08-17,18.16,2.95,0.05,2.8025,13,large,large
62927,b115ffbc-1cad-4dfa-a1b7-37eb5ca462da,249108103230,63,Cafe Paris,GB,London,51.49,-0.18,2022-08-17,15.81,26.53,0.05,25.203500000000002,11,large,large
62927,799a7a79-b737-4846-a4f6-33522dcea18d,249108103229,62,Cafe Luminoso,FR,Paris,48.9,2.39,2022-08-17,17.69,4.03,0.15,3.4255000000000004,1,tiny,large
62927,7bffeca2-bae2-4214-92d4-786dd5e72f43,249108103230,63,Cafe Paris,GB,London,51.49,-0.18,2022-08-17,15.81,28.38,0.0,28.38,11,large,large
62927,5d897898-9885-4a99-af39-048484a63ecc,249108103240,73,Fresh Harvest,GB,London,51.54,-0.37,2022-08-17,15.22,27.90,0.05,26.505,1,tiny,large
62927,6c8eb40e-c2ee-4672-9c7c-8b2ba7ea90b2,249108103223,56,The Waffle House,FR,Paris,48.85,2.33,2022-08-17,17.46,29.99,0.15,25.4915,8,small,large
62927,6d71617b-ee7e-4be0-b727-760e3c01c19b,249108103221,54,The Spice House,FR,Paris,48.84,2.32,2022-08-17,17.96,2.05,0.0,2.05,8,small,large
62927,4976b00a-6113-4cb0-9da2-b9e756084fa0,249108103220,53,The Red Rooster,FR,Paris,48.83,2.36,2022-08-17,17.42,19.66,0.0,19.66,2,small,large
62927,227ca8c1-3135-441f-90b7-f78db21cf13e,249108103220,53,The Red Rooster,FR,Paris,48.83,2.36,2022-08-17,17.42,3.48,0.05,3.306,2,small,large
62927,520fd722-76f8-4179-973b-728ce45dd222,249108103223,56,The Waffle House,FR,Paris,48.85,2.33,2022-08-17,17.46,8.16,0.1,7.344,8,small,large
62927,be7b2bbd-0db3-4333-9b34-2bb1385a2f1b,249108103227,60,Big City Grill,FR,Paris,48.88,2.34,2022-08-17,17.42,9.85,0.15,8.3725,11,large,large
62927,de638ece-0f15-4bd4-b52f-03a99d50548a,249108103224,57,The Yellow Submarine,FR,Paris,48.86,2.33,2022-08-17,18.16,20.42,0.0,20.42,13,large,large
62927,b496f061-6150-45c0-8c41-50c0687454c9,249108103221,54,The Spice House,FR,Paris,48.84,2.32,2022-08-17,17.96,7.96,0.15,6.766,8,small,large
62927,3c368870-aa2e-4acd-a432-b028a7d6d644,249108103220,53,The Red Rooster,FR,Paris,48.83,2.36,2022-08-17,17.42,17.14,0.05,16.283,2,small,large
62927,5327d627-5a92-4e26-9869-752678579a77,249108103220,53,The Red Rooster,FR,Paris,48.83,2.36,2022-08-17,17.42,25.05,0.0,25.05,2,small,large
62927,2a3e8950-6893-4b93-9d18-536ec2263487,249108103227,60,Big City Grill,FR,Paris,48.88,2.34,2022-08-17,17.42,17.31,0.05,16.444499999999998,11,large,large
70700,836b4167-a49a-493f-82be-2d2228b26ce2,266287972366,15,The Pearl Kitchen,US,Springfield,39.9,-83.82,2022-08-14,23.98,16.61,0.1,14.949,1,tiny,large
70700,fedf763b-ede0-42d6-a6c1-ed507dbdbe4d,266287972404,53,The Red Rooster,FR,Paris,48.86,2.3,2022-08-14,19.10,18.48,0.15,15.708,2,small,large
70700,5fe2fdbf-89ec-432c-bab5-b2c9cc985e47,266287972364,13,The Firehouse,US,Cripple Creek,38.75,-105.17,2022-08-14,17.00,1.48,0.1,1.332,1,tiny,large
70700,81542ccd-6acd-4153-9233-71561b89a703,266287972387,36,Blue Ocean Grill,US,Enterprise,45.42,-117.3,2022-08-14,14.67,17.35,0.15,14.747500000000002,2,small,large
70700,c09de3bd-b60f-42e0-9544-0442d962f986,266287972359,8,The Green Olive,US,Memphis,35.21,-89.81,2022-08-14,26.20,7.73,0.05,7.343500000000001,1,tiny,large
70700,788ec326-89d8-43a7-842e-dd2bdbaaa6b1,266287972404,53,The Red Rooster,FR,Paris,48.86,2.3,2022-08-14,19.10,3.11,0.15,2.6435,2,small,large
70700,3859f1b8-cc72-465c-99d7-e8da3da5aac7,266287972364,13,The Firehouse,US,Cripple Creek,38.75,-105.17,2022-08-14,17.00,25.78,0.0,25.78,1,tiny,large
70700,155cc879-0e21-4d3d-8822-84f8d0102b34,266287972399,48,The Local Cafe,FR,Paris,48.85,2.32,2022-08-14,19.18,19.92,0.05,18.924000000000003,19,large,large
70700,f65de835-50c0-421f-b650-dcdd6e8e804f,266287972399,48,The Local Cafe,FR,Paris,48.85,2.32,2022-08-14,19.18,13.59,0.15,11.5515,4,small,large
70700,e68eaddb-cab8-4028-8267-5bf9af8f0dac,266287972359,8,The Green Olive,US,Memphis,35.21,-89.81,2022-08-14,26.20,8.45,0.0,8.45,1,tiny,large
70700,15b6c49b-4edc-456d-89b2-b97e6cbc0023,266287972359,8,The Green Olive,US,Memphis,35.21,-89.81,2022-08-14,26.20,7.76,0.0,7.76,1,tiny,large
70700,971d484b-48cd-418d-b4b7-00368a98dfb0,266287972364,13,The Firehouse,US,Cripple Creek,38.75,-105.17,2022-08-14,17.00,2.35,0.15,1.9975,1,tiny,large
70700,3500cd15-39ac-4573-ab4a-9705c2d1d4b6,266287972401,50,The Pancake House,FR,Paris,48.85,2.34,2022-08-14,19.59,13.19,0.0,13.19,22,large,large
70700,98cb322e-5576-41e6-9ec0-016c1c513c56,266287972364,13,The Firehouse,US,Cripple Creek,38.75,-105.17,2022-08-14,17.00,7.77,0.0,7.77,1,tiny,large
70700,93f8b32c-4694-4f17-b1e0-9c2cbf92f330,266287972400,49,The Olive Tree,FR,Paris,48.85,2.32,2022-08-14,19.18,11.72,0.0,11.72,4,small,large
70700,b2c50f94-69a6-4a8e-b3a5-d4d3090ec48b,266287972359,8,The Green Olive,US,Memphis,35.21,-89.81,2022-08-14,26.20,10.07,0.0,10.07,1,tiny,large
70700,fea6e5c9-386d-4065-8e3f-fd37d173e7ce,266287972402,51,The Pizzeria,FR,Paris,48.85,2.31,2022-08-14,19.28,2.44,0.15,2.074,3,small,large
70700,49d39c9b-f055-4b7c-9a4d-eb637ec9ef58,266287972359,8,The Green Olive,US,Memphis,35.21,-89.81,2022-08-14,26.20,20.01,0.0,20.01,1,tiny,large
70700,46cc0c0c-33b6-476a-933d-a061359d8736,266287972402,51,The Pizzeria,FR,Paris,48.85,2.31,2022-08-14,19.28,11.15,0.15,9.477500000000001,3,small,large
70700,31afd2f0-d377-4f01-a769-57b695c1469e,266287972403,52,The Red Door,FR,Paris,48.86,2.34,2022-08-14,19.33,2.81,0.15,2.3885,13,large,large
70700,4a07b4aa-789a-4773-8b69-ac7a8e2c02a7,266287972398,47,The Juicy Burger,FR,Paris,48.83,2.28,2022-08-14,19.28,12.11,0.0,12.11,2,small,large
70700,e55ac147-37d1-4c05-b694-fd2241f85c95,266287972366,15,The Pearl Kitchen,US,Springfield,39.9,-83.82,2022-08-14,23.98,18.29,0.0,18.29,1,tiny,large
70700,5f45fbeb-1697-45af-8c84-3f8cdf8fe57c,266287972404,53,The Red Rooster,FR,Paris,48.86,2.3,2022-08-14,19.10,29.07,0.0,29.07,2,small,large
70700,a8b441a9-ec73-425a-83de-56e5f84003bf,266287972399,48,The Local Cafe,FR,Paris,48.85,2.32,2022-08-14,19.18,15.66,0.15,13.311,4,small,large
70700,522c3428-04c9-4e8e-8202-c8d7e3adaac7,266287972401,50,The Pancake House,FR,Paris,48.85,2.34,2022-08-14,19.59,11.37,0.05,10.801499999999999,22,large,large
70700,047258d7-d8a4-4f70-896b-4d98709be030,266287972407,56,The Waffle House,FR,Paris,48.87,2.3,2022-08-14,18.99,0.39,0.05,0.3705,5,small,large
70700,a547f63a-1636-4724-b271-f7c18769c2d5,266287972404,53,The Red Rooster,FR,Paris,48.86,2.3,2022-08-14,19.10,17.92,0.0,17.92,2,small,large
70700,eabfc159-8a60-4a84-9034-8b82d58cea29,266287972402,51,The Pizzeria,FR,Paris,48.85,2.31,2022-08-14,19.28,16.66,0.0,16.66,3,small,large
70700,3d6f96f3-970b-47b5-b5bb-12399303d350,266287972407,56,The Waffle House,FR,Paris,48.87,2.3,2022-08-14,18.99,12.82,0.0,12.82,5,small,large
70700,ab6e9004-df9b-4d5a-975e-6a79bd2bd843,266287972405,54,The Spice House,FR,Paris,48.87,2.3,2022-08-14,18.99,15.05,0.0,15.05,5,small,large
70700,4c8c0418-512d-4bdc-89e8-6128b3fab340,266287972399,48,The Local Cafe,FR,Paris,48.85,2.32,2022-08-14,19.18,15.52,0.15,13.192,4,small,large
70700,1cea2587-845c-4cb3-809c-003aacc46b12,266287972401,50,The Pancake House,FR,Paris,48.85,2.34,2022-08-14,19.59,24.39,0.0,24.39,22,large,large
70700,5f23a26a-7886-4fe6-8e71-8a92f73a6811,266287972407,56,The Waffle House,FR,Paris,48.87,2.3,2022-08-14,18.99,6.42,0.15,5.457,5,small,large
70700,73688f58-0c6a-4b9f-890f-bf0323b0a434,266287972400,49,The Olive Tree,FR,Paris,48.85,2.32,2022-08-14,19.18,22.58,0.05,21.450999999999997,4,small,large
70700,1c8e2a17-95ca-44d2-9f85-cddd17726c19,266287972407,56,The Waffle House,FR,Paris,48.87,2.3,2022-08-14,18.99,22.40,0.15,19.04,5,small,large
70700,4848f764-ce20-4d0b-b225-92b50a7ffe1a,266287972401,50,The Pancake House,FR,Paris,48.85,2.34,2022-08-14,19.59,18.26,0.05,17.347,22,large,large
70700,42d96cdb-953f-49aa-8a9e-effa4f46e312,266287972401,50,The Pancake House,FR,Paris,48.85,2.34,2022-08-14,19.59,17.32,0.15,14.722000000000001,22,large,large
70700,88f8f7ba-b50c-4573-8b9b-725677e56327,266287972364,13,The Firehouse,US,Cripple Creek,38.75,-105.17,2022-08-14,17.00,23.74,0.15,20.179,1,tiny,large
70700,3a85eb15-c1b8-4b6e-a5ee-f780dbc8bc31,266287972366,15,The Pearl Kitchen,US,Springfield,39.9,-83.82,2022-08-14,23.98,9.90,0.15,8.415000000000001,1,tiny,large
70700,045f3e38-1ddf-42fe-96d3-9ec5b44adf91,266287972409,58,A Tasty Bite,FR,Paris,48.87,2.33,2022-08-14,19.00,0.89,0.0,0.89,15,large,large
70700,1dc7f290-30b7-4563-b5ef-13e6714be7f5,266287972387,36,Blue Ocean Grill,US,Enterprise,45.42,-117.3,2022-08-14,14.67,12.34,0.0,12.34,2,small,large
70700,ffb834f1-5c67-48aa-b02f-56570c141542,266287972409,58,A Tasty Bite,FR,Paris,48.87,2.33,2022-08-14,19.00,17.56,0.15,14.925999999999998,15,large,large
70700,4b8e62a5-34ac-44a0-95db-e7f04d43dc51,266287972403,52,The Red Door,FR,Paris,48.86,2.34,2022-08-14,19.33,15.31,0.0,15.31,13,large,large
70700,25c9e9ed-bd46-441e-afea-bf8b0c7188d6,266287972402,51,The Pizzeria,FR,Paris,48.85,2.31,2022-08-14,19.28,17.69,0.05,16.805500000000002,3,small,large
70700,4036f4a2-c7c0-447e-858b-08a1d9d39349,266287972398,47,The Juicy Burger,FR,Paris,48.83,2.28,2022-08-14,19.28,23.75,0.15,20.1875,2,small,large
70700,289ea7d6-6372-4902-9ef6-cb571c79a79d,266287972387,36,Blue Ocean Grill,US,Enterprise,45.42,-117.3,2022-08-14,14.67,20.68,0.0,20.68,2,small,large
70700,5fd1c6c4-a012-436e-8c8e-0199d8aea953,266287972400,49,The Olive Tree,FR,Paris,48.85,2.32,2022-08-14,19.18,6.32,0.0,6.32,4,small,large
70700,28fbf651-ad5f-4b83-97e7-55312372a2d5,266287972403,52,The Red Door,FR,Paris,48.86,2.34,2022-08-14,19.33,14.14,0.15,12.019,13,large,large
70700,35b96242-7582-472d-8d62-bf4c37fa003e,266287972387,36,Blue Ocean Grill,US,Enterprise,45.42,-117.3,2022-08-14,14.67,4.44,0.15,3.7740000000000005,2,small,large
70700,9054b293-d6e0-4e72-9f47-38a11131f2f2,266287972366,15,The Pearl Kitchen,US,Springfield,39.9,-83.82,2022-08-14,23.98,19.92,0.0,19.92,1,tiny,large
70700,cc091dc9-bfbe-4379-9b5b-e15163ad4fa1,266287972398,47,The Juicy Burger,FR,Paris,48.83,2.28,2022-08-14,19.28,12.51,0.15,10.6335,2,small,large
70700,c371c53b-2a0b-4a9c-bcf6-fe39ab1fc291,266287972359,8,The Green Olive,US,Memphis,35.21,-89.81,2022-08-14,26.20,11.26,0.0,11.26,1,tiny,large
70700,46e601f4-48ed-4101-bc72-d85ba441dd83,266287972359,8,The Green Olive,US,Memphis,35.21,-89.81,2022-08-14,26.20,9.30,0.1,8.370000000000001,1,tiny,large
70700,6b97fd91-b099-4bbb-971c-3d3b8a036aa4,266287972404,53,The Red Rooster,FR,Paris,48.86,2.3,2022-08-14,19.10,14.42,0.0,14.42,2,small,large
70700,88a7f59b-33d2-479c-b690-01f759807f9f,266287972366,15,The Pearl Kitchen,US,Springfield,39.9,-83.82,2022-08-14,23.98,2.32,0.0,2.32,1,tiny,large
70700,14131730-630b-4694-a921-7a99f4388c62,266287972398,47,The Juicy Burger,FR,Paris,48.83,2.28,2022-08-14,19.28,21.70,0.05,20.615,2,small,large
70700,f25ec9c4-0999-487a-8318-d53a1cdb3723,266287972398,47,The Juicy Burger,FR,Paris,48.83,2.28,2022-08-14,19.28,14.85,0.0,14.85,2,small,large
70700,24760778-7243-44c4-a260-d5a00c3ba0d3,266287972409,58,A Tasty Bite,FR,Paris,48.87,2.33,2022-08-14,19.00,25.82,0.0,25.82,15,large,large
70700,f43dcb24-55c2-4407-b0a9-026fb808a9aa,266287972387,36,Blue Ocean Grill,US,Enterprise,45.42,-117.3,2022-08-14,14.67,10.40,0.0,10.4,2,small,large
70700,8cb98965-1817-401a-a34b-251c80886e92,266287972399,48,The Local Cafe,FR,Paris,48.85,2.32,2022-08-14,19.18,6.92,0.15,5.882,4,small,large
70700,3d87fdce-8726-48e5-a977-9f1ac6d756ae,266287972358,7,Cafe Roma,US,Birmingham,33.53,-86.72,2022-08-22,25.08,7.18,0.0,7.18,1,tiny,tiny
70700,711297ed-4a45-48a7-afe9-2b37b8651065,266287972364,13,The Firehouse,US,Cripple Creek,38.75,-105.17,2022-08-22,15.72,6.47,0.15,5.499499999999999,1,tiny,tiny
70700,d3f18875-6396-47ff-bee3-d395fd119acb,266287972364,13,The Firehouse,US,Cripple Creek,38.75,-105.17,2022-08-22,15.72,8.23,0.0,8.23,1,tiny,tiny
70700,e09ab6d7-e226-4492-9f25-8c34f3dccb84,266287972364,13,The Firehouse,US,Cripple Creek,38.75,-105.17,2022-08-22,15.72,6.67,0.15,5.6695,1,tiny,tiny
70700,750bac69-e90d-4932-bfeb-af54bdd5dc19,266287972364,13,The Firehouse,US,Cripple Creek,38.75,-105.17,2022-08-22,15.72,13.83,0.15,11.7555,1,tiny,tiny
70700,335a71e0-9be4-4396-af30-79eeba95fe39,266287972358,7,Cafe Roma,US,Birmingham,33.53,-86.72,2022-08-22,25.08,19.11,0.05,18.1545,1,tiny,tiny
70700,678c5ab7-7c26-4fd4-9554-3cc546b0ca53,266287972364,13,The Firehouse,US,Cripple Creek,38.75,-105.17,2022-08-22,15.72,26.18,0.0,26.18,1,tiny,tiny
70700,f114639d-a67e-4895-b156-f5d36696d80a,266287972364,13,The Firehouse,US,Cripple Creek,38.75,-105.17,2022-08-22,15.72,13.11,0.15,11.1435,1,tiny,tiny
70700,677f3e41-e276-4111-a376-1fdd79f398cd,266287972364,13,The Firehouse,US,Cripple Creek,38.75,-105.17,2022-08-22,15.72,18.81,0.15,15.988499999999998,1,tiny,tiny
71667,de89224d-0967-4001-87e5-586ae59eabf0,223338299450,59,Azalea Cafe,NL,Amsterdam,52.37,4.84,2022-08-10,17.17,22.06,0.15,18.750999999999998,1,tiny,small
71667,ee23dd08-608a-484f-9163-a43aa095ab26,223338299403,12,The Wooden Spoon,US,Norwood,38.16,-108.24,2022-08-10,17.50,24.59,0.0,24.59,1,tiny,small
71667,242c4da8-16d0-4525-b4e9-84d119a9bcc5,223338299396,5,The Hungry Hippo,US,Garden Grove,33.79,-117.92,2022-08-10,23.59,16.67,0.0,16.67,1,tiny,small
71667,947c3c34-7769-4c96-a49e-4b4aa4313808,223338299408,17,The Rustic Table,US,Columbus,40.11,-83.01,2022-08-10,20.91,5.20,0.15,4.42,1,tiny,small
71667,9d6311de-0ddc-4209-8b03-2123f0d13494,223338299403,12,The Wooden Spoon,US,Norwood,38.16,-108.24,2022-08-10,17.50,2.76,0.0,2.76,1,tiny,small
71667,b4023824-59ca-4fec-a76f-343d113e851e,223338299418,27,The Corner Cafe,US,Genoa City,42.53,-88.31,2022-08-10,18.57,27.76,0.15,23.596000000000004,1,tiny,small
71667,8bae5a6b-ae17-4682-affa-7f5cb91589c3,223338299408,17,The Rustic Table,US,Columbus,40.11,-83.01,2022-08-10,20.91,27.62,0.0,27.62,1,tiny,small
71667,1ff7f2e0-fdcd-443e-a9e9-f4728c420cb5,223338299449,58,A Tasty Bite,NL,Amsterdam,52.35,4.89,2022-08-10,16.60,3.58,0.15,3.043,3,small,small
71667,ca551e8b-3216-44ac-b85d-0d8320fcfced,223338299420,29,The Olive Branch,US,Washington,45.43,9.07,2022-08-10,17.39,26.17,0.0,26.17,1,tiny,small
71667,fbceb113-3027-4bae-8d68-e581a0237cd4,223338299449,58,A Tasty Bite,NL,Amsterdam,52.35,4.89,2022-08-10,16.60,16.16,0.0,16.16,3,small,small
71667,277b9984-8c6a-499e-9ff0-d44aacea8a71,223338299450,59,Azalea Cafe,NL,Amsterdam,52.37,4.84,2022-08-10,17.17,14.43,0.0,14.43,1,tiny,small
71667,dac996b3-3b5b-4709-a6e0-a971346d380a,223338299449,58,A Tasty Bite,NL,Amsterdam,52.35,4.89,2022-08-10,16.60,22.80,0.15,19.380000000000003,3,small,small
71667,36654da1-cb66-4dcf-ad9c-ec445a457cf0,223338299408,17,The Rustic Table,US,Columbus,40.11,-83.01,2022-08-10,20.91,17.88,0.0,17.88,1,tiny,small
71667,e3b5f20a-2493-420f-93dd-dd8fec5409f2,223338299396,5,The Hungry Hippo,US,Garden Grove,33.79,-117.92,2022-08-10,23.59,18.56,0.0,18.56,1,tiny,small
71667,1b7067c7-412b-4dd3-9d1a-efe68926c60a,223338299408,17,The Rustic Table,US,Columbus,40.11,-83.01,2022-08-10,20.91,10.94,0.15,9.299,1,tiny,small
71667,fee6429d-18cb-497c-ad05-a51678182cb4,223338299408,17,The Rustic Table,US,Columbus,40.11,-83.01,2022-08-10,20.91,6.83,0.0,6.83,1,tiny,small
71667,23372b24-e0b4-47f4-a4a6-13a43c16fcfc,223338299396,5,The Hungry Hippo,US,Garden Grove,33.79,-117.92,2022-08-10,23.59,1.22,0.0,1.22,1,tiny,small
71667,eca9b3c5-0759-4950-893d-9834f3642c40,223338299396,5,The Hungry Hippo,US,Garden Grove,33.79,-117.92,2022-08-10,23.59,10.13,0.15,8.6105,1,tiny,small
71667,989b5578-d2a9-4311-92f7-d5b822419147,223338299449,58,A Tasty Bite,NL,Amsterdam,52.35,4.89,2022-08-10,16.60,17.47,0.0,17.47,3,small,small
71667,e96d6616-aa9b-4a0f-afbb-0b7edd1c9869,223338299418,27,The Corner Cafe,US,Genoa City,42.53,-88.31,2022-08-10,18.57,26.43,0.05,25.1085,1,tiny,small
71667,c1ac2e57-6683-49c3-b865-fdc2483f9144,223338299403,12,The Wooden Spoon,US,Norwood,38.16,-108.24,2022-08-10,17.50,26.09,0.1,23.481,1,tiny,small
71667,ba1b623a-026b-4525-9922-1e3233ecb504,223338299403,12,The Wooden Spoon,US,Norwood,38.16,-108.24,2022-08-10,17.50,27.39,0.0,27.39,1,tiny,small
71667,f0c89294-3017-4110-ba9c-1482b556c4d2,223338299408,17,The Rustic Table,US,Columbus,40.11,-83.01,2022-08-10,20.91,5.52,0.05,5.244,1,tiny,small
71667,1aa50d70-1f7a-4cbc-813e-ed1bb7afea66,223338299396,5,The Hungry Hippo,US,Garden Grove,33.79,-117.92,2022-08-10,23.59,2.03,0.0,2.03,1,tiny,small
71667,81d773b0-cbc7-4467-a223-acc990f6500c,223338299420,29,The Olive Branch,US,Washington,45.43,9.07,2022-08-10,17.39,25.40,0.0,25.4,1,tiny,small
71667,cf93c688-9694-4038-b9b7-263ccff606cd,223338299420,29,The Olive Branch,US,Washington,45.43,9.07,2022-08-10,17.39,1.89,0.15,1.6065,1,tiny,small
71667,56c19e27-6ca7-4469-8092-bcb17ffbd236,223338299449,58,A Tasty Bite,NL,Amsterdam,52.35,4.89,2022-08-10,16.60,8.88,0.05,8.436,3,small,small
71667,96389010-781a-4b05-86c0-7f78c06f9c82,223338299403,12,The Wooden Spoon,US,Norwood,38.16,-108.24,2022-08-10,17.50,5.00,0.1,4.5,1,tiny,small
71667,6d83857c-6409-44a2-9d84-5a4e9528b388,223338299396,5,The Hungry Hippo,US,Garden Grove,33.79,-117.92,2022-08-10,23.59,25.20,0.15,21.419999999999998,1,tiny,small
71667,84b52814-b763-480b-aa11-1275c387420a,223338299420,29,The Olive Branch,US,Washington,45.43,9.07,2022-08-10,17.39,15.36,0.0,15.36,1,tiny,small
71667,8464aff2-2ea7-4f04-ae94-bca7d23d3279,223338299403,12,The Wooden Spoon,US,Norwood,38.16,-108.24,2022-08-10,17.50,24.80,0.1,22.32,1,tiny,small
71667,e9ccb5c3-5bba-4937-94dd-928b3800e61f,223338299408,17,The Rustic Table,US,Columbus,40.11,-83.01,2022-08-10,20.91,4.64,0.15,3.944,1,tiny,small
87979,a792c60b-1680-4ed4-ae83-2b7ff2fc8ae4,34359738397,30,The Wine Cellar,US,Washington,45.54,8.81,2022-09-26,16.45,2.74,0.0,2.74,1,tiny,tiny
87979,87c62e86-baf7-4408-bfa9-c93d025a0440,34359738397,30,The Wine Cellar,US,Washington,45.54,8.81,2022-09-26,16.45,25.38,0.0,25.38,1,tiny,tiny
87979,c3828727-51c6-4b73-99e4-d43e345dd64b,34359738397,30,The Wine Cellar,US,Washington,45.54,8.81,2022-09-26,16.45,5.77,0.0,5.77,1,tiny,tiny
99501,bb98fc08-3678-4b68-9806-809499ae5c65,42949672964,5,The Hungry Hippo,US,Lumberton,34.67,-79.0,2022-08-20,27.55,16.45,0.15,13.9825,1,tiny,tiny
99501,bc8672a2-92e8-497e-a8be-3ca83bdf1f02,42949672964,5,The Hungry Hippo,US,Lumberton,34.67,-79.0,2022-08-20,27.55,26.04,0.0,26.04,1,tiny,tiny
