restaurant_franchise_id,receipt_id,id,franchise_id,franchise_name,country,city,lat,lng,date,avg_tmpr_c,total_cost,discount,real_total_cost,items_count,order_size,most_popular_order_type,promo_cold_drinks
70700,4fc1a624-d902-40be-a32f-6f3278f076fa,266287972407,56,The Waffle House,FR,Paris,48.87,2.3,2022-08-17,17.53,17.14,0.15,14.569,33,large,large,false
70700,34c8593d-2e1d-4f46-b84f-ec1ad80de0b0,266287972417,66,City Bites,FR,Paris,48.88,2.33,2022-08-17,17.75,0.82,0.0,0.82,18,large,large,false
70700,d723e6cd-2737-4df8-8355-d3d077e58ee2,266287972414,63,Cafe Paris,FR,Paris,48.88,2.3,2022-08-17,18.35,22.10,0.05,20.995,11,large,large,false
70700,e986da3a-c6d8-47a1-a306-cf1669c1cfef,266287972415,64,Chateau de Cuisine,FR,Paris,48.88,2.34,2022-08-17,17.42,18.89,0.15,16.0565,11,large,large,false
70700,25d31565-63be-42b6-a0a3-73712a7d1ded,266287972405,54,The Spice House,FR,Paris,48.87,2.3,2022-08-17,17.53,3.46,0.05,3.287,33,large,large,false
70700,38c14efe-1df8-48e2-8c8b-43f8060f56fa,266287972417,66,City Bites,FR,Paris,48.88,2.33,2022-08-17,17.75,12.92,0.0,12.92,18,large,large,false
70700,97e368f4-44cc-425e-8284-551aa84ab77d,266287972415,64,Chateau de Cuisine,FR,Paris,48.88,2.34,2022-08-17,17.42,23.62,0.05,22.439,11,large,large,false
70700,27942cd4-7f27-40f7-8774-66f83a5acd33,266287972404,53,The Red Rooster,FR,Paris,48.86,2.3,2022-08-17,17.58,17.52,0.15,14.892,2,small,large,false
70700,3f05c5ff-2af1-4bd9-8134-902b549df422,266287972415,64,Chateau de Cuisine,FR,Paris,48.88,2.34,2022-08-17,17.42,15.68,0.15,13.328,11,large,large,false
70700,bfb0e17f-ceee-40f3-a664-32af98ec7b3d,266287972398,47,The Juicy Burger,FR,Paris,48.83,2.28,2022-08-17,18.25,8.67,0.15,7.3695,2,small,large,false
70700,88bdf4a5-a9c6-46a2-8e04-dc53a4a5cd2a,266287972415,64,Chateau de Cuisine,FR,Paris,48.88,2.34,2022-08-17,17.42,20.21,0.05,19.1995,11,large,large,false
70700,6456d003-2fac-4b65-ae70-24778c9a8ccc,266287972406,55,The Steak House,FR,Paris,48.87,2.32,2022-08-17,18.20,26.93,0.0,26.93,17,large,large,false
70700,6902146f-7795-41d9-b99e-c00ac4c6bcff,266287972414,63,Cafe Paris,FR,Paris,48.88,2.3,2022-08-17,18.35,17.00,0.15,14.45,11,large,large,false
70700,c11261c3-235b-4387-a62c-c111153c98e7,266287972400,49,The Olive Tree,FR,Paris,48.85,2.32,2022-08-17,18.13,12.97,0.0,12.97,4,small,large,false
70700,e2d20c94-5d31-4946-a025-803c3f826c74,266287972421,70,Earth and Vine,GB,London,51.5,-0.16,2022-08-17,15.87,4.36,0.15,3.7060000000000004,13,large,large,false
70700,41be88c0-9e3f-4c47-9563-657bc990fbc7,266287972405,54,The Spice House,FR,Paris,48.87,2.3,2022-08-17,17.53,20.21,0.0,20.21,33,large,large,false
70700,cf518543-2640-4573-9eb6-8bbd22b55213,266287972420,69,Dragonfly Cafe,GB,London,51.5,-0.16,2022-08-17,15.87,8.05,0.1,7.245000000000001,13,large,large,false
70700,f7ebabe3-7e33-4ee7-bf36-658df5d5fa97,266287972415,64,Chateau de Cuisine,FR,Paris,48.88,2.34,2022-08-17,17.42,5.99,0.0,5.99,11,large,large,false
70700,3dc54a3d-9418-402c-afe1-e7075d6ce767,266287972414,63,Cafe Paris,FR,Paris,48.88,2.3,2022-08-17,18.35,29.16,0.0,29.16,11,large,large,false
70700,9aee08aa-c2bd-482c-a13e-a64e70133d66,266287972421,70,Earth and Vine,GB,London,51.5,-0.16,2022-08-17,15.87,14.64,0.15,12.444,13,large,large,false
70700,c57f0341-3648-4043-8fa4-e9cd3c7033a4,266287972421,70,Earth and Vine,GB,London,51.5,-0.16,2022-08-17,15.87,12.33,0.05,11.7135,13,large,large,false
70700,020a39ec-e2fe-4932-9283-0d7b2d534172,266287972414,63,Cafe Paris,FR,Paris,48.88,2.3,2022-08-17,18.35,11.26,0.05,10.697,11,large,large,false
70700,b8502f27-f7ec-419d-a491-be244dfdb14d,266287972403,52,The Red Door,FR,Paris,48.86,2.34,2022-08-17,18.10,16.62,0.15,14.127,13,large,large,false
70700,ecdf2b33-2f40-4d8d-80d3-7f35cafa5f49,266287972407,56,The Waffle House,FR,Paris,48.87,2.3,2022-08-17,17.53,16.31,0.0,16.31,33,large,large,false
70700,31c4615c-a76a-400b-ba40-5ca82c8f5932,266287972415,64,Chateau de Cuisine,FR,Paris,48.88,2.34,2022-08-17,17.42,13.11,0.0,13.11,11,large,large,false
70700,7a4a7260-ca87-41e4-a958-1aca3c4a11ed,266287972386,35,Basilica Bistro,US,Ennis,45.35,-111.73,2022-08-17,19.96,10.27,0.0,10.27,1,tiny,large,false
70700,4738e5de-be9d-40e4-9bb4-ebc2b13ffd55,266287972413,62,Cafe Luminoso,FR,Paris,48.88,2.34,2022-08-17,17.42,23.22,0.0,23.22,11,large,large,false
70700,4243c955-2d02-48f2-a791-53d2fda4579a,266287972415,64,Chateau de Cuisine,FR,Paris,48.88,2.34,2022-08-17,17.42,10.38,0.0,10.38,11,large,large,false
70700,ffc477c7-3fc8-4b6d-981f-b25f01343154,266287972414,63,Cafe Paris,FR,Paris,48.88,2.3,2022-08-17,18.35,11.75,0.15,9.9875,11,large,large,false
70700,1099ca69-c655-4ab9-b644-d1afaa735956,266287972406,55,The Steak House,FR,Paris,48.87,2.32,2022-08-17,18.20,23.77,0.0,23.77,17,large,large,false
70700,0b82a246-0a97-4a83-a5c6-cc2df70b0f82,266287972399,48,The Local Cafe,FR,Paris,48.85,2.32,2022-08-17,18.13,20.07,0.15,17.0595,4,small,large,false
70700,08f2f1c6-47cb-4219-a108-2646392c4e37,266287972423,72,Flamingo Cafe,GB,London,51.5,-0.15,2022-08-17,16.39,0.06,0.05,0.056999999999999995,6,small,large,false
70700,7a017b90-44e9-41ee-91c3-d232b5866172,266287972407,56,The Waffle House,FR,Paris,48.87,2.3,2022-08-17,17.53,10.00,0.0,10.0,33,large,large,false
70700,170ca338-8284-4ebd-bfb1-a3c7414ebc22,266287972386,35,Basilica Bistro,US,Ennis,45.35,-111.73,2022-08-17,19.96,1.00,0.05,0.95,1,tiny,large,false
70700,f472a80b-96c1-481a-8a37-8f6e851caa75,266287972406,55,The Steak House,FR,Paris,48.87,2.32,2022-08-17,18.20,0.99,0.0,0.99,17,large,large,false
70700,6af5bfea-eae4-4ba0-8e6d-9af7ddc3b5c6,266287972401,50,The Pancake House,FR,Paris,48.85,2.34,2022-08-17,18.00,24.17,0.05,22.9615,22,large,large,false
70700,a03caa33-3cd8-4cf1-a2e8-6fe898d5fa39,266287972417,66,City Bites,FR,Paris,48.88,2.33,2022-08-17,17.75,24.80,0.0,24.8,18,large,large,false
70700,c70fec39-7e79-4ee8-b31e-382c1069c81b,266287972415,64,Chateau de Cuisine,FR,Paris,48.88,2.34,2022-08-17,17.42,15.63,0.0,15.63,11,large,large,false
70700,fbeb55f6-345f-499a-a5e4-4ef2ccc466d6,266287972386,35,Basilica Bistro,US,Ennis,45.35,-111.73,2022-08-17,19.96,8.53,0.1,7.677,1,tiny,large,false
70700,a4bf42d7-39ba-4fc5-83de-87da4f643089,266287972411,60,Big City Grill,US,Celina,48.88,2.34,2022-08-17,17.72,1.92,0.05,1.8239999999999998,1,tiny,large,false
70700,0991a4ae-d779-4d96-944d-c5f85bf4ea51,266287972414,63,Cafe Paris,FR,Paris,48.88,2.3,2022-08-17,18.35,19.16,0.0,19.16,11,large,large,false
70700,02d4acf8-0959-4eb3-a4d0-4872d4c5caa8,266287972415,64,Chateau de Cuisine,FR,Paris,48.88,2.34,2022-08-17,17.42,6.99,0.1,6.291,11,large,large,false
70700,7a8ecd6a-9fc1-402b-a0f7-8d0034bfa9d6,266287972405,54,The Spice House,FR,Paris,48.87,2.3,2022-08-17,17.53,29.19,0.15,24.811500000000002,33,large,large,false
70700,cb6fcd79-6dd2-4308-a759-e42aed3b160e,266287972403,52,The Red Door,FR,Paris,48.86,2.34,2022-08-17,18.10,23.12,0.05,21.964000000000002,13,large,large,false
70700,6eb58ea8-9009-4322-93d4-cd0304ffe6a7,266287972420,69,Dragonfly Cafe,GB,London,51.5,-0.16,2022-08-17,15.87,0.19,0.1,0.17099999999999999,13,large,large,false
70700,43c56e81-b6d9-4656-a1d3-68debf7101e1,266287972421,70,Earth and Vine,GB,London,51.5,-0.16,2022-08-17,15.87,14.67,0.1,13.203,13,large,large,false
70700,6c64cc2b-0714-47fe-81ea-d071a30c6a11,266287972365,14,The Gourmet Garden,US,Charles Town,39.29,-77.85,2022-08-17,25.28,17.56,0.0,17.56,1,tiny,large,true
70700,f63c8cd0-f29d-4fd0-ba36-7f6c8d91ad92,266287972413,62,Cafe Luminoso,FR,Paris,48.88,2.34,2022-08-17,17.42,13.49,0.0,13.49,11,large,large,false
70700,f1987b7f-9a44-4bb5-8659-e6e45f77600e,266287972409,58,A Tasty Bite,FR,Paris,48.87,2.33,2022-08-17,18.34,3.40,0.0,3.4,74,large,large,false
70700,2c012892-d2c7-48a0-9d4c-ba7d35c541a5,266287972402,51,The Pizzeria,FR,Paris,48.85,2.31,2022-08-17,17.41,0.53,0.0,0.53,3,small,large,false
70700,3e68c1dc-aa67-4eaa-be85-2826734aef40,266287972406,55,The Steak House,FR,Paris,48.87,2.32,2022-08-17,18.20,15.70,0.0,15.7,17,large,large,false
70700,47a268b0-f7f0-4800-8a38-072b1e2d4030,266287972418,67,Crimson and Clover,GB,London,51.49,-0.17,2022-08-17,16.04,12.47,0.0,12.47,2,small,large,false
70700,fd97962d-cab3-4402-9d62-57f0d40ca827,266287972409,58,A Tasty Bite,FR,Paris,48.87,2.33,2022-08-17,18.34,17.62,0.1,15.858,41,large,large,false
70700,29765641-d434-4c2c-9c72-3c2653542270,266287972414,63,Cafe Paris,FR,Paris,48.88,2.3,2022-08-17,18.35,2.29,0.15,1.9465000000000001,11,large,large,false
70700,acddae26-6f3e-4048-98c5-b521c5c6ff57,266287972421,70,Earth and Vine,GB,London,51.5,-0.16,2022-08-17,15.87,14.05,0.1,12.645,13,large,large,false
70700,e0643dd8-0a3c-4ea4-9cc9-cd7a6704667f,266287972405,54,The Spice House,FR,Paris,48.87,2.3,2022-08-17,17.53,21.27,0.1,19.143,33,large,large,false
70700,9748674b-6761-45f6-a602-f56f4b2d162f,266287972402,51,The Pizzeria,FR,Paris,48.85,2.31,2022-08-17,17.41,11.95,0.0,11.95,3,small,large,false
70700,39378fe9-4e56-4bc4-b826-1bdc02f2d47f,266287972356,5,The Hungry Hippo,US,Bossier City,32.52,-93.7,2022-08-17,29.29,28.51,0.15,24.2335,1,tiny,large,true
70700,f63b0625-45b1-41a8-91ad-1d70811dbfa3,266287972398,47,The Juicy Burger,FR,Paris,48.83,2.28,2022-08-17,18.25,8.75,0.1,7.875,2,small,large,false
70700,e8416363-046b-4463-9014-d8062e98b441,266287972417,66,City Bites,FR,Paris,48.88,2.33,2022-08-17,17.75,19.02,0.05,18.069,18,large,large,false
70700,0ea9094c-8f15-49b3-be3c-ac9e2751bb2a,266287972411,60,Big City Grill,US,Celina,48.88,2.34,2022-08-17,17.72,10.89,0.15,9.2565,1,tiny,large,false
70700,0cff6d31-517b-4b44-a78a-2ae6a69ce6eb,266287972386,35,Basilica Bistro,US,Ennis,45.35,-111.73,2022-08-17,19.96,8.27,0.0,8.27,1,tiny,large,false
70700,7104c563-5efa-4143-abb9-1c211e1ffae7,266287972402,51,The Pizzeria,FR,Paris,48.85,2.31,2022-08-17,17.41,12.27,0.0,12.27,3,small,large,false
70700,fb1e0a09-d66f-488d-9979-de8ee1a311a5,266287972407,56,The Waffle House,FR,Paris,48.87,2.3,2022-08-17,17.53,11.87,0.0,11.87,33,large,large,false
70700,0765454f-f1d6-43d3-bd3f-90df9fe22386,266287972400,49,The Olive Tree,FR,Paris,48.85,2.32,2022-08-17,18.13,21.09,0.05,20.0355,4,small,large,false
70700,a60c5129-8edf-4dbf-afd7-20fbd81241ff,266287972400,49,The Olive Tree,FR,Paris,48.85,2.32,2022-08-17,18.13,2.78,0.05,2.641,4,small,large,false
70700,c51a6ed7-55d0-447f-ae8e-7dea6f5ba94a,266287972413,62,Cafe Luminoso,FR,Paris,48.88,2.34,2022-08-17,17.42,6.13,0.0,6.13,11,large,large,false
70700,28cd4643-c03f-4a06-a9fb-d5205879fedc,266287972398,47,The Juicy Burger,FR,Paris,48.83,2.28,2022-08-17,18.25,11.85,0.0,11.85,2,small,large,false
70700,f69dcaf1-d481-4304-8838-54f40d340b0c,266287972406,55,The Steak House,FR,Paris,48.87,2.32,2022-08-17,18.20,13.14,0.15,11.169,17,large,large,false
70700,7664fe0b-461a-431d-acc9-64a40d6ed888,266287972398,47,The Juicy Burger,FR,Paris,48.83,2.28,2022-08-17,18.25,0.65,0.15,0.5525,2,small,large,false
70700,0dcc2910-0a42-4e46-a1fa-965429b3cf3d,266287972413,62,Cafe Luminoso,FR,Paris,48.88,2.34,2022-08-17,17.42,17.59,0.15,14.9515,11,large,large,false
70700,c0b0f1ee-51ae-40b9-86b0-089dcb25bcd5,266287972403,52,The Red Door,FR,Paris,48.86,2.34,2022-08-17,18.10,8.16,0.05,7.752,13,large,large,false
70700,a1c8c015-9a59-4acc-b01f-1b6b13f94977,266287972415,64,Chateau de Cuisine,FR,Paris,48.88,2.34,2022-08-17,17.42,2.00,0.0,2.0,11,large,large,false
70700,f09834c1-ba0f-4342-ae11-fbb685e60b96,266287972423,72,Flamingo Cafe,GB,London,51.5,-0.15,2022-08-17,16.39,8.34,0.05,7.923,6,small,large,false
70700,d7260ab7-aff7-4be0-8f54-e91544f75811,266287972401,50,The Pancake House,FR,Paris,48.85,2.34,2022-08-17,18.00,26.56,0.1,23.904,22,large,large,false
70700,a9c05236-5592-425d-a8bb-8fa77dc1e022,266287972404,53,The Red Rooster,FR,Paris,48.86,2.3,2022-08-17,17.58,18.06,0.0,18.06,2,small,large,false
70700,2f333e05-53fb-45b5-9b25-ad029f53d7e6,266287972417,66,City Bites,FR,Paris,48.88,2.33,2022-08-17,17.75,18.05,0.0,18.05,18,large,large,false
70700,29977352-c3cd-412a-a5bd-fab951041e5c,266287972403,52,The Red Door,FR,Paris,48.86,2.34,2022-08-17,18.10,21.20,0.1,19.08,13,large,large,false
70700,b70e2e8f-ba88-4770-8e49-7c00162a9d6a,266287972400,49,The Olive Tree,FR,Paris,48.85,2.32,2022-08-17,18.13,12.33,0.1,11.097,4,small,large,false
70700,eb437f86-b6ba-4e55-bf56-8a0b3a90e329,266287972411,60,Big City Grill,US,Celina,48.88,2.34,2022-08-17,17.72,28.01,0.05,26.6095,1,tiny,large,false
70700,7c641303-e2df-4ad4-b133-eed49bc83b4c,266287972407,56,The Waffle House,FR,Paris,48.87,2.3,2022-08-17,17.53,8.73,0.05,8.2935,33,large,large,false
70700,36ebf470-caa1-4a97-bf4c-d81f93824b58,266287972421,70,Earth and Vine,GB,London,51.5,-0.16,2022-08-17,15.87,22.65,0.15,19.252499999999998,13,large,large,false
70700,ae283a68-e10f-4db1-8af6-e34c726ec989,266287972400,49,The Olive Tree,FR,Paris,48.85,2.32,2022-08-17,18.13,24.01,0.15,20.4085,4,small,large,false
70700,9565cb1a-84c2-42b4-a835-1f6662478f1a,266287972421,70,Earth and Vine,GB,London,51.5,-0.16,2022-08-17,15.87,5.95,0.0,5.95,13,large,large,false
70700,e599a94f-9760-4724-bc65-2d9f3d6dc8eb,266287972403,52,The Red Door,FR,Paris,48.86,2.34,2022-08-17,18.10,26.79,0.15,22.7715,13,large,large,false
70700,34b94c59-9096-46e1-8a53-0c574c22adb1,266287972415,64,Chateau de Cuisine,FR,Paris,48.88,2.34,2022-08-17,17.42,24.05,0.15,20.442500000000003,11,large,large,false
70700,476baa6b-8455-4387-b819-a5535e646969,266287972404,53,The Red Rooster,FR,Paris,48.86,2.3,2022-08-17,17.58,12.85,0.05,12.2075,2,small,large,false
70700,3a6d1f1b-5445-4272-8b11-2abf5cd30098,266287972407,56,The Waffle House,FR,Paris,48.87,2.3,2022-08-17,17.53,27.24,0.15,23.154,33,large,large,false
70700,c6607fd9-f350-49be-b31c-e688236a1729,266287972402,51,The Pizzeria,FR,Paris,48.85,2.31,2022-08-17,17.41,15.08,0.0,15.08,3,small,large,false
70700,b1d4a36e-ff6a-415e-86d1-8e007e6046ea,266287972414,63,Cafe Paris,FR,Paris,48.88,2.3,2022-08-17,18.35,21.80,0.15,18.53,11,large,large,false
73942,79ff3372-c657-4ffb-bcf0-15a5e097c83e,240518168597,22,The Red Pepper,US,Philadelphia,39.91,-75.15,2022-09-07,16.65,18.83,0.05,17.888499999999997,1,tiny,tiny,false
73942,7835f2b0-e9ab-4742-a429-a1dec6c60396,240518168597,22,The Red Pepper,US,Philadelphia,39.91,-75.15,2022-09-07,16.65,25.67,0.0,25.67,1,tiny,tiny,false
73942,7cd704db-5115-4903-9ca3-47a9aea88bfa,240518168597,22,The Red Pepper,US,Philadelphia,39.91,-75.15,2022-09-07,16.65,1.66,0.05,1.577,1,tiny,tiny,false
73942,f925a5d0-8c86-4fa8-aa5c-86b0be48e8af,240518168597,22,The Red Pepper,US,Philadelphia,39.91,-75.15,2022-09-07,16.65,19.00,0.0,19.0,1,tiny,tiny,false
73942,8ff24233-63c0-4de1-819d-7e5a5515481a,240518168597,22,The Red Pepper,US,Philadelphia,39.91,-75.15,2022-09-07,16.65,17.71,0.05,16.8245,1,tiny,tiny,false
73942,7a0ab5e9-8767-490d-bcd7-732be4f05926,240518168597,22,The Red Pepper,US,Philadelphia,39.91,-75.15,2022-09-07,16.65,15.28,0.0,15.28,1,tiny,tiny,false
73942,e19a3f5d-8333-4257-a986-9bf03619b670,240518168597,22,The Red Pepper,US,Philadelphia,39.91,-75.15,2022-09-07,16.65,9.01,0.0,9.01,1,tiny,tiny,false
73942,53c3bf92-0835-4af0-a408-312551dc3215,240518168597,22,The Red Pepper,US,Philadelphia,39.91,-75.15,2022-09-07,16.65,16.79,0.05,15.9505,1,tiny,tiny,false
76199,1126663f-c4f0-4c8f-bce6-68781985cad6,206158430252,45,The Green Bean,US,Hillsboro,45.53,-122.92,2022-09-20,11.13,6.15,0.0,6.15,1,tiny,small,false
76199,95cddbe8-b91c-410a-823d-27d9816ac087,206158430252,45,The Green Bean,US,Hillsboro,45.53,-122.92,2022-09-20,11.13,26.82,0.15,22.797,1,tiny,small,false
76199,668093c9-1976-4b1f-880f-226449002552,206158430252,45,The Green Bean,US,Hillsboro,45.53,-122.92,2022-09-20,11.13,9.94,0.0,9.94,1,tiny,small,false
76199,445670b2-9a15-40a5-999b-b0c35a365b7e,206158430252,45,The Green Bean,US,Hillsboro,45.53,-122.92,2022-09-20,11.13,16.23,0.05,15.4185,1,tiny,small,false
76199,80b32820-fcf5-4bf4-b3f6-5805f513b5ce,206158430252,45,The Green Bean,US,Hillsboro,45.53,-122.92,2022-09-20,11.13,6.56,0.15,5.576,1,tiny,small,false
76199,f8c309ad-cc60-4b17-88ba-dff4d6501919,206158430252,45,The Green Bean,US,Hillsboro,45.53,-122.92,2022-09-20,11.13,2.80,0.05,2.6599999999999997,1,tiny,small,false
76199,779bd2ae-4339-4167-8fe2-afa03f644d30,206158430252,45,The Green Bean,US,Hillsboro,45.53,-122.92,2022-09-20,11.13,18.87,0.0,18.87,1,tiny,small,false
76199,e783bcf5-85de-46aa-991d-66caab61e536,206158430252,45,The Green Bean,US,Hillsboro,45.53,-122.92,2022-09-20,11.13,20.50,0.05,19.475,1,tiny,small,false
76199,917cffc4-25fb-4ebe-b931-d575752c2f57,206158430241,34,The Tasty Treat,US,Hampton,42.91,-70.81,2022-09-20,20.12,7.08,0.0,7.08,2,small,small,false
76199,10496437-6296-41a7-a2cf-04c474cacef8,206158430241,34,The Tasty Treat,US,Hampton,42.91,-70.81,2022-09-20,20.12,24.05,0.0,24.05,2,small,small,false
76199,75a3c648-d5d8-47ef-8a3c-0ba855318dda,206158430252,45,The Green Bean,US,Hillsboro,45.53,-122.92,2022-09-20,11.13,9.23,0.0,9.23,1,tiny,small,false
95123,d0a98c6e-aded-4700-88e1-1de9bbd87913,25769803812,37,Cafe Crepe,US,Deadwood,44.38,-103.73,2022-08-31,15.55,18.17,0.15,15.444500000000001,1,tiny,tiny,false
95123,7785532d-2b83-4f1e-9587-3922e04ee48c,25769803776,1,Savoria,US,Kihei,20.76,-156.46,2022-08-31,26.69,21.39,0.0,21.39,1,tiny,tiny,true
95123,429abffc-60f0-4f7e-a8db-a2f525ec47f4,25769803776,1,Savoria,US,Kihei,20.76,-156.46,2022-08-31,26.69,9.32,0.0,9.32,1,tiny,tiny,true
95123,e1d2c88a-1fc6-47bf-af2a-272a76f5513e,25769803779,4,The Blue Plate,US,Griffin,33.29,-84.29,2022-08-31,25.09,28.56,0.0,28.56,1,tiny,tiny,true
95123,e30025eb-6c60-4372-88ee-10512b779abd,25769803812,37,Cafe Crepe,US,Deadwood,44.38,-103.73,2022-08-31,15.55,11.05,0.1,9.945,1,tiny,tiny,false
95123,f7290c7c-f125-4482-b32c-b21a4935b0e9,25769803779,4,The Blue Plate,US,Griffin,33.29,-84.29,2022-08-31,25.09,18.94,0.05,17.993000000000002,1,tiny,tiny,true
95123,7765f4c8-230e-4f14-aed7-9201e5acfb7b,25769803812,37,Cafe Crepe,US,Deadwood,44.38,-103.73,2022-08-31,15.55,21.08,0.05,20.026,1,tiny,tiny,false
95123,365e54e6-6ed7-4ff2-974d-2055359747eb,25769803779,4,The Blue Plate,US,Griffin,33.29,-84.29,2022-08-31,25.09,16.01,0.05,15.209500000000002,1,tiny,tiny,true
95123,cdb29fda-e58e-4035-9318-4e201c50192a,25769803776,1,Savoria,US,Kihei,20.76,-156.46,2022-08-31,26.69,1.55,0.0,1.55,1,tiny,tiny,true
95123,d6b7b74b-92b5-471b-9957-03977225c662,25769803812,37,Cafe Crepe,US,Deadwood,44.38,-103.73,2022-08-31,15.55,24.08,0.0,24.08,1,tiny,tiny,false
95123,920eeff7-688b-4930-9656-2ec8b51255ff,25769803812,37,Cafe Crepe,US,Deadwood,44.38,-103.73,2022-08-31,15.55,8.58,0.15,7.293,1,tiny,tiny,false
95123,4f67db06-90b7-4ac4-96bb-73df8d44ee80,25769803812,37,Cafe Crepe,US,Deadwood,44.38,-103.73,2022-08-31,15.55,9.83,0.0,9.83,1,tiny,tiny,false
95123,d5c90e95-770e-4334-bd55-11bc80d08fb8,25769803812,37,Cafe Crepe,US,Deadwood,44.38,-103.73,2022-08-31,15.55,11.29,0.15,9.596499999999999,1,tiny,tiny,false
95123,3492d4e4-2634-4113-a5d2-324d021a2fd1,25769803776,1,Savoria,US,Kihei,20.76,-156.46,2022-08-31,26.69,8.76,0.0,8.76,1,tiny,tiny,true
95123,1782c4a4-b791-4917-82d4-79a8a41228ca,25769803779,4,The Blue Plate,US,Griffin,33.29,-84.29,2022-08-31,25.09,20.23,0.15,17.1955,1,tiny,tiny,true
99501,b023f5a7-c412-43a5-8959-75587ff37e2a,42949672977,18,The Harvest Room,US,Lancaster,40.06,-76.33,2022-08-09,21.35,11.09,0.0,11.09,1,tiny,tiny,false
99501,b524bc76-a476-4c80-8e56-ba0b4fea6cb5,42949672977,18,The Harvest Room,US,Lancaster,40.06,-76.33,2022-08-09,21.35,23.73,0.05,22.5435,1,tiny,tiny,false
99501,9e56ecc3-4eac-45d3-9fc2-bf2506002b00,42949672977,18,The Harvest Room,US,Lancaster,40.06,-76.33,2022-08-09,21.35,2.80,0.15,2.38,1,tiny,tiny,false
99501,6d192edf-513e-4317-84d8-011107010173,42949672977,18,The Harvest Room,US,Lancaster,40.06,-76.33,2022-08-09,21.35,26.46,0.0,26.46,1,tiny,tiny,false
99501,6804e8b7-179a-4ed4-bd19-8756fe22ef82,42949672977,18,The Harvest Room,US,Lancaster,40.06,-76.33,2022-08-09,21.35,0.07,0.15,0.059500000000000004,1,tiny,tiny,false
