restaurant_franchise_id,receipt_id,id,franchise_id,franchise_name,country,city,lat,lng,date,avg_tmpr_c,total_cost,discount,real_total_cost,items_count,order_size,most_popular_order_type,promo_cold_drinks
48721,1383dd04-88ed-4046-a783-c2ea24822b36,163208757293,46,The Italian Table,US,Devils Lake,48.1,-98.85,2022-09-28,9.45,19.53,0.0,19.53,1,tiny,large,false
48721,f3054dd3-f8bc-44a5-807b-bac3f5511b0d,163208757304,57,The Yellow Submarine,FR,Paris,48.87,2.29,2022-09-28,17.75,11.83,0.05,11.2385,13,large,large,false
48721,9371f450-18d1-4855-ace8-3aa0cca61b34,163208757286,39,Cinnamon Grill,US,Spearfish,44.48,-103.81,2022-09-28,13.42,0.83,0.05,0.7885,2,small,large,false
63415,29177c95-9919-4b73-a920-cd9dd2b7416e,77309411362,35,Basilica Bistro,IT,Milan,45.49,9.16,2022-09-11,18.23,16.31,0.05,15.494499999999999,5,small,large,false
63415,e8f4c1f8-0eaa-4c98-a2ea-627167d27bf7,77309411350,23,The Hungry Pig,US,Silverthorne,39.84,-106.24,2022-09-11,14.02,13.74,0.0,13.74,1,tiny,large,false
63415,c4e01b9c-6b9f-4bd9-b6a1-51bcd40d91a1,77309411350,23,The Hungry Pig,US,Silverthorne,39.84,-106.24,2022-09-11,14.02,5.29,0.15,4.4965,1,tiny,large,false
63415,15f86f6c-1daa-4733-b23e-6417a90f4d79,77309411361,34,The Tasty Treat,IT,Milan,45.47,9.14,2022-09-11,18.21,14.49,0.15,12.316500000000001,2,small,large,false
63415,decdbd64-d639-4fd4-90c9-efe3355eaebc,77309411350,23,The Hungry Pig,US,Silverthorne,39.84,-106.24,2022-09-11,14.02,15.70,0.0,15.7,1,tiny,large,false
63415,5a7302ef-664a-4836-beb9-6aa510dfaee3,77309411361,34,The Tasty Treat,IT,Milan,45.47,9.14,2022-09-11,18.21,24.11,0.0,24.11,2,small,large,false
63415,4b0f3228-c65e-4513-8a4f-4031e59d80ab,77309411360,33,The Blue Elephant,IT,Milan,45.47,9.19,2022-09-11,17.84,9.97,0.1,8.973,18,large,large,false
63415,3d7b4ca1-cac7-4ffa-a0ad-260d334a6e83,77309411359,32,The Orange Peeler,IT,Milan,45.46,9.21,2022-09-11,17.71,21.25,0.05,20.1875,2,small,large,false
63415,b4a3a7fb-268e-42c8-b9ef-b9bc95222aa2,77309411361,34,The Tasty Treat,IT,Milan,45.47,9.14,2022-09-11,18.21,0.30,0.15,0.255,2,small,large,false
63415,7443797b-530c-4524-aec5-abf1cbe06583,77309411361,34,The Tasty Treat,IT,Milan,45.47,9.14,2022-09-11,18.21,24.56,0.15,20.875999999999998,2,small,large,false
63415,7e9b6434-4536-445c-9f0a-097a20676446,77309411364,37,Cafe Crepe,IT,Milan,45.53,9.21,2022-09-11,17.82,26.07,0.15,22.1595,1,tiny,large,false
63415,0fcbfb10-d84c-4903-a61f-c216e2a83f68,77309411360,33,The Blue Elephant,IT,Milan,45.47,9.19,2022-09-11,17.84,19.12,0.0,19.12,18,large,large,false
63415,339fe84e-fb2f-4a6d-9129-cfdd40eb3ea2,77309411364,37,Cafe Crepe,IT,Milan,45.53,9.21,2022-09-11,17.82,23.10,0.05,21.945,1,tiny,large,false
63415,6ad2091e-6596-4aaa-bad7-e15108f8bffe,77309411350,23,The Hungry Pig,US,Silverthorne,39.84,-106.24,2022-09-11,14.02,6.60,0.0,6.6,1,tiny,large,false
63415,bda6e157-a282-43ad-ac21-d8be62c9f237,77309411362,35,Basilica Bistro,IT,Milan,45.49,9.16,2022-09-11,18.23,5.32,0.0,5.32,5,small,large,false
63415,cd331644-4299-4bf5-add9-0d31df6df867,77309411362,35,Basilica Bistro,IT,Milan,45.49,9.16,2022-09-11,18.23,1.48,0.05,1.406,5,small,large,false
63415,8e50a129-569c-4b89-a2bb-6d6936aff18e,77309411360,33,The Blue Elephant,IT,Milan,45.47,9.19,2022-09-11,17.84,26.26,0.0,26.26,18,large,large,false
63415,afc4a1bb-ba66-4822-9ef3-06d2c6c4e18e,77309411362,35,Basilica Bistro,IT,Milan,45.49,9.16,2022-09-11,18.23,4.17,0.0,4.17,5,small,large,false
63415,8fe14c65-9a0f-4ae6-bfc1-16c607983852,77309411362,35,Basilica Bistro,IT,Milan,45.49,9.16,2022-09-11,18.23,27.83,0.0,27.83,5,small,large,false
63415,66a9a710-7ca1-4e14-a42f-ca954f79df4a,77309411364,37,Cafe Crepe,IT,Milan,45.53,9.21,2022-09-11,17.82,16.14,0.0,16.14,1,tiny,large,false
63415,a905b862-ab7c-44b4-9f97-7ce1c914235f,77309411362,35,Basilica Bistro,IT,Milan,45.49,9.16,2022-09-11,18.23,16.16,0.0,16.16,5,small,large,false
63415,cace4342-b64c-49a3-b671-eddacc1e45cf,77309411359,32,The Orange Peeler,IT,Milan,45.46,9.21,2022-09-11,17.71,5.09,0.0,5.09,2,small,large,false
63415,e1a37073-b398-4df8-8eba-a78fa9046741,77309411360,33,The Blue Elephant,IT,Milan,45.47,9.19,2022-09-11,17.84,26.95,0.05,25.6025,18,large,large,false
63415,579cf9a4-6249-431c-b725-edec95de5b67,77309411364,37,Cafe Crepe,IT,Milan,45.53,9.21,2022-09-11,17.82,16.81,0.0,16.81,1,tiny,large,false
63415,121e85c8-0b16-4695-bd0c-9170205eeda0,77309411359,32,The Orange Peeler,IT,Milan,45.46,9.21,2022-09-11,17.71,21.82,0.0,21.82,2,small,large,false
63415,f3fd848a-96ea-4d9b-b5c4-853ade826be3,77309411364,37,Cafe Crepe,IT,Milan,45.53,9.21,2022-09-11,17.82,3.97,0.15,3.3745000000000003,1,tiny,large,false
63415,891ac9b2-497f-4a79-bcb4-796bdb5119b8,77309411360,33,The Blue Elephant,IT,Milan,45.47,9.19,2022-09-11,17.84,13.89,0.15,11.8065,18,large,large,false
63415,5fcb5a1c-48b9-4b76-9195-d33cb6001318,77309411362,35,Basilica Bistro,IT,Milan,45.49,9.16,2022-09-11,18.23,3.41,0.15,2.8985000000000003,5,small,large,false
63415,fb019ec5-be69-479e-839b-5a59a3dc8e59,77309411359,32,The Orange Peeler,IT,Milan,45.46,9.21,2022-09-11,17.71,11.43,0.0,11.43,2,small,large,false
63415,50f98a1a-0f20-4d30-a079-8baaab07d73b,77309411361,34,The Tasty Treat,IT,Milan,45.47,9.14,2022-09-11,18.21,29.49,0.15,25.066499999999998,2,small,large,false
63415,6e3fc406-90e4-401c-abe7-8b105ec5cd0e,77309411350,23,The Hungry Pig,US,Silverthorne,39.84,-106.24,2022-09-11,14.02,12.90,0.15,10.965,1,tiny,large,false
71667,08fbecf6-1d52-478b-9e1e-f227da0cff57,223338299402,11,The Flaming Wok,US,Metropolis,37.16,-88.7,2022-08-21,25.72,12.27,0.0,12.27,1,tiny,tiny,true
71667,9c92a6e3-8e13-461a-b33b-a64750335df2,223338299402,11,The Flaming Wok,US,Metropolis,37.16,-88.7,2022-08-21,25.72,27.33,0.1,24.596999999999998,1,tiny,tiny,true
71667,078105ab-735b-4df1-8668-e43c45dcfe40,223338299402,11,The Flaming Wok,US,Metropolis,37.16,-88.7,2022-08-21,25.72,25.15,0.1,22.634999999999998,1,tiny,tiny,true
71667,d48cb67b-5f4e-48a2-a3eb-3df68ba771c3,223338299402,11,The Flaming Wok,US,Metropolis,37.16,-88.7,2022-08-21,25.72,20.52,0.15,17.442,1,tiny,tiny,true
71667,beebfb1c-7df1-4c27-a13b-68569fdf6d62,223338299402,11,The Flaming Wok,US,Metropolis,37.16,-88.7,2022-08-21,25.72,6.71,0.0,6.71,1,tiny,tiny,true
73942,605bfd58-04e7-4c67-ac9f-ad671182d641,240518168583,8,The Green Olive,US,San Diego,32.77,-117.15,2022-09-15,19.86,5.87,0.0,5.87,1,tiny,tiny,false
73942,22b972ee-66d9-4c5f-9700-af55f771d4c0,240518168583,8,The Green Olive,US,San Diego,32.77,-117.15,2022-09-15,19.86,13.88,0.0,13.88,1,tiny,tiny,false
73942,1ba07e0f-f025-4672-900f-b4e8f1670949,240518168589,14,The Gourmet Garden,US,Bryson City,35.34,-83.56,2022-09-15,20.16,14.39,0.0,14.39,1,tiny,tiny,false
73942,29c11530-7f8b-4468-aecc-b4c94602764d,240518168583,8,The Green Olive,US,San Diego,32.77,-117.15,2022-09-15,19.86,3.73,0.05,3.5435,1,tiny,tiny,false
73942,40d4f8f0-9037-42ca-87ec-774f61e77d9e,240518168583,8,The Green Olive,US,San Diego,32.77,-117.15,2022-09-15,19.86,14.27,0.0,14.27,1,tiny,tiny,false
73942,fd183c91-86b2-4b43-b30f-96837ce550ca,240518168589,14,The Gourmet Garden,US,Bryson City,35.34,-83.56,2022-09-15,20.16,9.13,0.0,9.13,1,tiny,tiny,false
73942,8950a7d6-b1c6-48f0-a4f4-7a6cbbe368ad,240518168589,14,The Gourmet Garden,US,Bryson City,35.34,-83.56,2022-09-15,20.16,10.50,0.0,10.5,1,tiny,tiny,false
73942,11844210-761b-4e8b-ac58-2fef1bcd15df,240518168589,14,The Gourmet Garden,US,Bryson City,35.34,-83.56,2022-09-15,20.16,12.59,0.0,12.59,1,tiny,tiny,false
73942,7b78cdcb-ed51-44fd-ab9c-e267add29674,240518168589,14,The Gourmet Garden,US,Bryson City,35.34,-83.56,2022-09-15,20.16,23.49,0.0,23.49,1,tiny,tiny,false
73942,ad23f3e8-3b47-46e3-abf9-11068ce90912,240518168589,14,The Gourmet Garden,US,Bryson City,35.34,-83.56,2022-09-15,20.16,19.31,0.0,19.31,1,tiny,tiny,false
76199,1ba07e0f-f025-4672-900f-b4e8f1670949,206158430241,34,The Tasty Treat,US,Hampton,42.91,-70.81,2022-09-15,20.16,14.39,0.0,14.39,2,small,small,false
76199,eaac76cd-6b59-47c2-a73e-995450075049,206158430241,34,The Tasty Treat,US,Hampton,42.91,-70.81,2022-09-15,20.16,17.91,0.0,17.91,2,small,small,false
76199,9308cfce-81fe-4c52-bd7e-96d027826839,206158430241,34,The Tasty Treat,US,Hampton,42.91,-70.81,2022-09-15,20.16,0.02,0.05,0.019,2,small,small,false
76199,ad23f3e8-3b47-46e3-abf9-11068ce90912,206158430241,34,The Tasty Treat,US,Hampton,42.91,-70.81,2022-09-15,20.16,19.31,0.0,19.31,2,small,small,false
76199,3d32d59b-e540-44d6-af91-5aab8def9ae0,206158430241,34,The Tasty Treat,US,Hampton,42.91,-70.81,2022-09-15,20.16,9.86,0.0,9.86,2,small,small,false
76199,1027f74e-b0fd-431f-a665-abd50a709f06,206158430241,34,The Tasty Treat,US,Hampton,42.91,-70.81,2022-09-15,20.16,15.86,0.05,15.067,2,small,small,false
76199,ea0f10ba-e802-488d-a183-71dc19a058cb,206158430241,34,The Tasty Treat,US,Hampton,42.91,-70.81,2022-09-15,20.16,19.42,0.0,19.42,2,small,small,false
78270,e021b9ee-d49e-4154-980f-1a8e6d9e48e6,180388626436,5,The Hungry Hippo,US,Lincoln,33.58,-86.06,2022-09-05,18.96,28.54,0.1,25.686,1,tiny,tiny,false
78270,d7dd3159-f90c-477d-a924-20090e995d42,180388626446,15,The Pearl Kitchen,US,Stevens,40.25,-76.25,2022-09-05,15.13,10.48,0.05,9.956,1,tiny,tiny,false
78270,7255e4a4-8836-4256-87d9-bcf6db0f0ffd,180388626436,5,The Hungry Hippo,US,Lincoln,33.58,-86.06,2022-09-05,18.96,11.85,0.0,11.85,1,tiny,tiny,false
78270,713749d4-f209-4e03-8080-5ead88f5ebbb,180388626446,15,The Pearl Kitchen,US,Stevens,40.25,-76.25,2022-09-05,15.13,14.25,0.15,12.1125,1,tiny,tiny,false
78270,9f011ca1-3d9f-4bca-a5ee-fd558a427665,180388626436,5,The Hungry Hippo,US,Lincoln,33.58,-86.06,2022-09-05,18.96,4.39,0.0,4.39,1,tiny,tiny,false
78270,495a1fe2-135c-495a-86ba-7ecd42259f67,180388626436,5,The Hungry Hippo,US,Lincoln,33.58,-86.06,2022-09-05,18.96,5.73,0.15,4.870500000000001,1,tiny,tiny,false
78270,87384531-6c01-470b-b232-32fb2a405994,180388626446,15,The Pearl Kitchen,US,Stevens,40.25,-76.25,2022-09-05,15.13,2.95,0.15,2.5075000000000003,1,tiny,tiny,false
78270,ca8d080d-cb5b-4af7-bf33-243f808c4447,180388626446,15,The Pearl Kitchen,US,Stevens,40.25,-76.25,2022-09-05,15.13,29.70,0.05,28.215,1,tiny,tiny,false
78270,dc684798-03bc-4ff6-b432-c5aabbea6578,180388626436,5,The Hungry Hippo,US,Lincoln,33.58,-86.06,2022-09-05,18.96,4.99,0.0,4.99,1,tiny,tiny,false
78270,15a9b456-9b44-431b-a801-7d25046dc1a2,180388626446,15,The Pearl Kitchen,US,Stevens,40.25,-76.25,2022-09-05,15.13,15.01,0.15,12.7585,1,tiny,tiny,false
78270,4dfdb949-5a42-43a4-8f58-396339bee61c,180388626446,15,The Pearl Kitchen,US,Stevens,40.25,-76.25,2022-09-05,15.13,22.42,0.0,22.42,1,tiny,tiny,false
